Date,MSCI World Small Cap Quality Index
2023-03-31,12068.126885520165
2023-04-03,12058.659805093836
2023-04-04,11865.457402278178
2023-04-05,11763.923064008723
2023-04-06,11709.290211717476
2023-04-07,11712.473997672601
2023-04-10,11852.370389498894
2023-04-11,11909.922975931038
2023-04-12,11854.835043484716
2023-04-13,11901.50711822556
2023-04-14,11922.54342428965
2023-04-17,12040.031418820507
2023-04-18,12022.864653825089
2023-04-19,12006.34905435227
2023-04-20,11985.470116847155
2023-04-21,11971.24150851676
2023-04-24,11913.48599555495
2023-04-25,11795.32127340012
2023-04-26,11649.91396117743
2023-04-27,11798.060772564202
2023-04-28,11875.567234851444
2023-05-01,11921.675063569217
2023-05-02,11817.43126741121
2023-05-03,11807.035896712394
2023-05-04,11763.570751112507
2023-05-05,11942.607345772642
2023-05-08,11930.71342961974
2023-05-09,11946.663958846477
2023-05-10,11943.46812732471
2023-05-11,11929.838125064045
2023-05-12,11958.722359554735
2023-05-15,12041.057554673562
2023-05-16,11958.640236107813
2023-05-17,12092.446770804097
2023-05-18,12199.917308753536
2023-05-19,12157.015499062163
2023-05-22,12176.050220651809
2023-05-23,12101.77093845172
2023-05-24,11934.378738431004
2023-05-25,11967.758069144009
2023-05-26,12076.387601241357
2023-05-29,12086.845936764736
2023-05-30,12054.87531415689
2023-05-31,11959.061937804292
2023-06-01,12026.781918977667
2023-06-02,12347.08329568297
2023-06-05,12270.327323141715
2023-06-06,12477.4563269932
2023-06-07,12581.893174628118
2023-06-08,12489.116848959984
2023-06-09,12485.351093007792
2023-06-12,12565.597958091163
2023-06-13,12639.868855666615
2023-06-14,12561.784594456953
2023-06-15,12554.344303148884
2023-06-16,12514.892021603182
2023-06-19,12460.234059824956
2023-06-20,12413.285537484035
2023-06-21,12338.011322581715
2023-06-22,12239.004049799916
2023-06-23,12168.97234436294
2023-06-26,12176.022197462991
2023-06-27,12233.471389102435
2023-06-28,12347.20509371104
2023-06-29,12461.167904312726
2023-06-30,12514.401728199144
2023-07-03,12544.462697244442
2023-07-04,12554.429719468379
2023-07-05,12456.532194172098
2023-07-06,12271.11108915176
2023-07-07,12307.49545852643
2023-07-10,12394.688341124327
2023-07-11,12502.883370297139
2023-07-12,12567.076682631126
2023-07-13,12606.568938441269
2023-07-14,12516.437179164002
2023-07-17,12544.616834154782
2023-07-18,12687.370549731082
2023-07-19,12784.452899380594
2023-07-20,12724.762200064266
2023-07-21,12679.217257741993
2023-07-24,12762.520214241138
2023-07-25,12858.531617625247
2023-07-26,12886.877997694846
2023-07-27,12900.341898121553
2023-07-28,12911.664774012941
2023-07-31,12978.289794197284
2023-08-01,12986.993889977093
2023-08-02,12885.867402206828
2023-08-03,12838.139157089914
2023-08-04,12796.775804350194
2023-08-07,12872.900507683715
2023-08-08,12836.786622026895
2023-08-09,12744.050822905063
2023-08-10,12723.87888660363
2023-08-11,12715.256297601361
2023-08-14,12760.810011847821
2023-08-15,12645.294454646266
2023-08-16,12561.923229729953
2023-08-17,12434.102652351125
2023-08-18,12445.705163491115
2023-08-21,12399.333789774197
2023-08-22,12473.324920029503
2023-08-23,12599.561805876754
2023-08-24,12509.158673738006
2023-08-25,12558.916967093604
2023-08-28,12631.92706000882
2023-08-29,12772.961341343982
2023-08-30,12739.355480620188
2023-08-31,12833.278049154287
2023-09-01,12966.97686936808
2023-09-04,12996.71343489221
2023-09-05,12843.95158283764
2023-09-06,12807.789333013134
2023-09-07,12713.119668862339
2023-09-08,12656.427785890804
2023-09-11,12653.226773744454
2023-09-12,12663.734508269354
2023-09-13,12566.53473632316
2023-09-14,12794.261508536252
2023-09-15,12731.340437063589
2023-09-18,12668.103854831315
2023-09-19,12609.834704822852
2023-09-20,12551.495312332025
2023-09-21,12428.698800499995
2023-09-22,12410.342040186499
2023-09-25,12530.873816783409
2023-09-26,12386.1067690881
2023-09-27,12523.352920060284
2023-09-28,12560.291347294593
2023-09-29,12521.30729416776
2023-10-02,12457.750071917655
2023-10-03,12304.482068576293
2023-10-04,12265.74864512501
2023-10-05,12288.19872073209
2023-10-06,12360.239393299522
2023-10-09,12395.497386373107
2023-10-10,12498.854821665318
2023-10-11,12481.770551526943
2023-10-12,12430.067956853773
2023-10-13,12316.93147254872
2023-10-16,12340.027017086875
2023-10-17,12398.726432410715
2023-10-18,12206.116801062586
2023-10-19,12022.137203853637
2023-10-20,11884.57771537489
2023-10-23,11768.938808862935
2023-10-24,11838.136382273746
2023-10-25,11732.493806168053
2023-10-26,11789.009441845245
2023-10-27,11729.61041790445
2023-10-30,11731.691500161052
2023-10-31,11846.086378510292
2023-11-01,11990.902735491614
2023-11-02,12171.499021158439
2023-11-03,12282.184933854514
2023-11-06,12220.978996137399
2023-11-07,12197.049907058079
2023-11-08,12129.35347910265
2023-11-09,12120.017937508366
2023-11-10,12214.113587362239
2023-11-13,12200.90232999433
2023-11-14,12502.89677987441
2023-11-15,12545.638837787217
2023-11-16,12403.15610790624
2023-11-17,12516.149672454607
2023-11-20,12498.250566296309
2023-11-21,12454.845825977482
2023-11-22,12545.202481472053
2023-11-23,12518.790618568879
2023-11-24,12543.919629819744
2023-11-27,12538.502999574326
2023-11-28,12449.199977054153
2023-11-29,12530.26804089883
2023-11-30,12608.48450488575
2023-12-01,12878.274618507643
2023-12-04,12941.862679024944
2023-12-05,12863.14778510101
2023-12-06,12933.001472719205
2023-12-07,13009.026330326438
2023-12-08,13067.175096789979
2023-12-11,13141.026338325697
2023-12-12,13091.249161671743
2023-12-13,13266.581632147747
2023-12-14,13450.450098732183
2023-12-15,13492.316916315454
2023-12-18,13443.88659580612
2023-12-19,13550.052174348635
2023-12-20,13480.082178666067
2023-12-21,13561.180353741946
2023-12-22,13618.307719473387
2023-12-25,13616.621698941395
2023-12-26,13664.192008673104
2023-12-27,13654.051858412246
2023-12-28,13656.450898105542
2023-12-29,13634.772418775363
2024-01-01,13636.48487647111
2024-01-02,13629.431161062801
2024-01-03,13380.377469970388
2024-01-04,13333.52054604546
2024-01-05,13259.490817384078
2024-01-08,13396.177142524279
2024-01-09,13417.640581641193
2024-01-10,13399.415601679411
2024-01-11,13389.91158817682
2024-01-12,13423.236479006502
2024-01-15,13410.23346842882
2024-01-16,13370.249558090074
2024-01-17,13274.958308278983
2024-01-18,13393.435001060727
2024-01-19,13439.742303750665
2024-01-22,13631.958251889368
2024-01-23,13614.193950278586
2024-01-24,13540.745816245151
2024-01-25,13658.337296103035
2024-01-26,13639.866469377195
2024-01-29,13809.306127305983
2024-01-30,13796.1633423821
2024-01-31,13641.091639318347
2024-02-01,13750.116051833525
2024-02-02,13765.693828653928
2024-02-05,13688.032513339556
2024-02-06,13727.741839830129
2024-02-07,13754.461865686406
2024-02-08,13834.304248586304
2024-02-09,13900.981811954627
2024-02-12,14050.980346406728
2024-02-13,13808.785229362567
2024-02-14,13973.084443521751
2024-02-15,14104.969062524458
2024-02-16,14080.703367960108
2024-02-19,14092.544060029071
2024-02-20,13948.104154900157
2024-02-21,13941.898696064996
2024-02-22,14077.156822251372
2024-02-23,14118.329302573793
2024-02-26,14109.136729375943
2024-02-27,14177.063741671749
2024-02-28,14159.001594294683
2024-02-29,14275.841747496392
2024-03-01,14357.899733755827
2024-03-04,14335.991158881045
2024-03-05,14236.324796839619
2024-03-06,14316.392828160435
2024-03-07,14401.70833342872
2024-03-08,14369.949935171751
2024-03-11,14289.841512815587
