Date,BALTIC STATES SMALL CAP
2024-03-12,1047.4856930731924
2024-03-13,1050.5265309194115
2024-03-14,1041.9342293002128
2024-03-15,1046.8305606800295
2024-03-18,1042.9248809033866
2024-03-19,1044.4003793333661
2024-03-20,1045.742010565295
2024-03-21,1043.1537574077836
2024-03-22,1039.4468793657152
2024-03-25,1040.9756038534258
2024-03-26,1035.9376740226876
2024-03-27,1034.3841330932246
2024-03-28,1035.5976477377703
2024-03-29,1035.5976477377703
2024-04-01,1030.275826492451
2024-04-02,1024.5149177058368
2024-04-03,1031.3100010495284
2024-04-04,1035.9066853675615
2024-04-05,1031.846698757474
2024-04-08,1034.393542652395
2024-04-09,1032.34911629901
2024-04-10,1024.9520425775297
2024-04-11,1016.6905462883343
2024-04-12,1014.3575931124227
2024-04-15,1010.9252270881034
2024-04-16,1010.5067117842146
2024-04-17,1014.1203046076874
2024-04-18,1011.5389816080991
2024-04-19,1015.8828223274844
2024-04-22,1014.9374924297435
2024-04-23,1025.7687727916048
2024-04-24,1025.634634894873
2024-04-25,1028.46263475655
2024-04-26,1027.370122253789
2024-04-29,1037.1468566046667
2024-04-30,1036.6048968096102
2024-05-01,1035.732374567732
2024-05-02,1038.6336904102573
2024-05-03,1049.1815303602796
2024-05-06,1049.453693505615
2024-05-07,1057.6248167829642
2024-05-08,1052.5772017907498
2024-05-09,1055.2210070327005
2024-05-10,1058.9984754635793
2024-05-13,1054.459373890276
2024-05-14,1059.0733470100351
2024-05-15,1073.494968366283
2024-05-16,1065.5109988955815
2024-05-17,1078.1141071912573
2024-05-20,1065.1171642062952
2024-05-21,1071.698606818159
2024-05-22,1066.9058639922591
2024-05-23,1066.3699841831697
2024-05-24,1066.8726973816656
2024-05-27,1069.4188549192543
2024-05-28,1078.916598079238
2024-05-29,1073.2837553239576
2024-05-30,1069.4549812874404
2024-05-31,1089.3924997155732
2024-06-03,1087.9858461282881
2024-06-04,1083.6564855364554
2024-06-05,1078.351759760645
2024-06-06,1094.594427135602
2024-06-07,1081.926964820099
2024-06-10,1067.4785290478562
2024-06-11,1067.9060775311923
2024-06-12,1081.1768128189672
2024-06-13,1072.2966495870583
2024-06-14,1062.3124192158814
2024-06-17,1061.36230777454
2024-06-18,1064.352367484763
2024-06-19,1060.0119920036982
2024-06-20,1056.9297120983672
2024-06-21,1055.8750931931577
2024-06-24,1060.6197107248252
2024-06-25,1060.2155531590126
2024-06-26,1054.5013017151055
2024-06-27,1059.9122387430189
2024-06-28,1061.1208496483819
2024-07-01,1062.217455850873
2024-07-02,1054.166963724638
2024-07-03,1062.962071270695
2024-07-04,1064.5620771457861
2024-07-05,1068.7794379766092
2024-07-08,1071.011580023487
2024-07-09,1067.991767141958
2024-07-10,1072.6655684306172
2024-07-11,1065.5863317630713
2024-07-12,1070.8424541813947
2024-07-15,1073.2409199852302
2024-07-16,1071.9333916126932
2024-07-17,1073.8478384775026
2024-07-18,1073.8939432282416
2024-07-19,1066.2738503575156
2024-07-22,1068.2781534987857
2024-07-23,1060.1338200258244
2024-07-24,1065.8628726246195
2024-07-25,1056.1379054308159
2024-07-26,1059.1080059588473
2024-07-29,1046.903328620158
2024-07-30,1051.0047046545337
2024-07-31,1055.6224173988592
2024-08-01,1042.6749419863713
2024-08-02,1054.48841917025
2024-08-05,1046.2431112317138
2024-08-06,1037.8455377990178
2024-08-07,1043.2376207322422
2024-08-08,1036.3578611859623
2024-08-09,1036.591631927447
2024-08-12,1038.0400538343151
2024-08-13,1043.3376029016626
2024-08-14,1052.8524748374184
2024-08-15,1046.704631709964
2024-08-16,1041.680897787308
2024-08-19,1051.4726922424147
2024-08-20,1059.9676770759252
2024-08-21,1060.3876295620053
2024-08-22,1064.9252454360476
2024-08-23,1065.942440188256
2024-08-26,1064.417331997907
2024-08-27,1060.8007663412393
2024-08-28,1056.556708848682
2024-08-29,1051.1919963775474
2024-08-30,1053.709877298168
2024-09-02,1055.4447974459938
2024-09-03,1049.0897363928818
2024-09-04,1046.1201547440505
2024-09-05,1043.2939627131448
2024-09-06,1047.3781977366227
2024-09-09,1039.5867357972568
2024-09-10,1038.5114564978155
2024-09-11,1039.248993869466
2024-09-12,1039.2043165498674
2024-09-13,1038.9759333497113
2024-09-16,1042.7286789010434
2024-09-17,1040.8084900919337
2024-09-18,1040.4859345877533
2024-09-19,1044.951048682399
2024-09-20,1046.8896318520221
2024-09-23,1046.0975074306182
2024-09-24,1047.0215972583696
2024-09-25,1046.3412588825538
2024-09-26,1046.485054739081
2024-09-27,1045.2109974051757
2024-09-30,1041.4270344955323
2024-10-01,1033.6546017182764
2024-10-02,1028.2641541159555
2024-10-03,1029.790192876091
2024-10-04,1019.658653736266
2024-10-07,1015.4042852472485
2024-10-08,1021.3253042225984
2024-10-09,1023.1166988354425
2024-10-10,1023.2850835679606
2024-10-11,1029.6866780548821
2024-10-14,1031.7763970930325
2024-10-15,1028.7734354562522
2024-10-16,1030.544255485706
2024-10-17,1025.4361667087855
2024-10-18,1029.081350168949
2024-10-21,1027.6649443101753
2024-10-22,1024.5533678674522
2024-10-23,1017.3675349887172
2024-10-24,1020.3806879756141
2024-10-25,1028.6092691646643
2024-10-28,1026.1777350066359
2024-10-29,1020.3765849287505
2024-10-30,1026.6090181205907
2024-10-31,1022.8928208122566
2024-11-01,1021.7883119134121
2024-11-04,1027.5174249029942
2024-11-05,1026.7702640192056
2024-11-06,1012.2836601762243
2024-11-07,1017.9780949350759
2024-11-08,1008.4109892389337
2024-11-11,983.9980647182756
2024-11-12,978.2957675494442
2024-11-13,966.2415562507208
2024-11-14,962.8773614432325
2024-11-15,958.8853104879724
2024-11-18,963.6599543489206
2024-11-19,965.9756464059417
2024-11-20,961.5724141708522
2024-11-21,958.387055618284
2024-11-22,949.6676113613058
2024-11-25,954.8541935441207
2024-11-26,954.1690739630723
2024-11-27,959.3603280104131
2024-11-28,959.7779133523492
2024-11-29,966.530395838955
2024-12-02,962.1348941028837
2024-12-03,969.1022591578309
2024-12-04,968.5527531725603
2024-12-05,977.7586036788927
2024-12-06,980.3088516886708
2024-12-09,982.0872286582551
2024-12-10,968.8243087239832
2024-12-11,970.390096225748
2024-12-12,970.312257586164
2024-12-13,971.7727959516145
2024-12-16,970.287556156044
2024-12-17,971.1968485100258
2024-12-18,967.798364066996
2024-12-19,956.6940944126629
2024-12-20,955.3730501682932
2024-12-23,956.3692668957448
2024-12-24,956.5073242434826
2024-12-25,956.5073242434828
2024-12-26,958.117993300424
2024-12-27,961.3381034132998
2024-12-30,956.3669757343059
2024-12-31,954.0176324578524
2025-01-01,954.0176324578524
2025-01-02,956.0637099551693
2025-01-03,960.7953318916892
2025-01-06,974.106186881923
2025-01-07,977.4598057197386
2025-01-08,971.1020845782087
2025-01-09,971.5111259361614
2025-01-10,970.139191034493
2025-01-13,969.1044305261294
2025-01-14,979.5202968888949
2025-01-15,980.4845259447852
2025-01-16,979.9922541980402
2025-01-17,980.5858109585099
2025-01-20,987.5727282139329
2025-01-21,987.9009498183567
2025-01-22,989.8137373893642
2025-01-23,1000.3412041226752
2025-01-24,1010.2632111402862
2025-01-27,1001.3516499105959
2025-01-28,997.3838301644556
2025-01-29,993.9075448451629
2025-01-30,997.0554905569747
2025-01-31,992.59179675165
2025-02-03,979.5747649889554
2025-02-04,983.8787189929683
2025-02-05,987.8974695481087
2025-02-06,982.7727621334866
2025-02-07,988.6542046302884
2025-02-10,992.285886466656
2025-02-11,999.3722644914997
2025-02-12,1002.2213775731575
2025-02-13,1005.715876121897
2025-02-14,1017.7374105930971
2025-02-17,1018.4704299239985
2025-02-18,1016.9515520294482
2025-02-19,1008.3316632394526
2025-02-20,1008.0641732461863
2025-02-21,1006.135910132926
2025-02-24,1008.1251494656634
2025-02-25,1010.2857906853867
2025-02-26,1007.4017015819483
2025-02-27,998.5199323505462
2025-02-28,1003.6359755620695
2025-03-03,1009.7014647128701
2025-03-04,990.9109927201164
2025-03-05,1028.5001379078658
2025-03-06,1032.6819700612084
2025-03-07,1040.1338623342767
2025-03-10,1040.346171179917
2025-03-11,1046.5774949170748
2025-03-12,1048.6122553322168
2025-03-13,1040.2713734135893
2025-03-14,1040.1090929415673
2025-03-17,1048.0466727235955
2025-03-18,1047.9786631431302
2025-03-19,1042.5864748640754
2025-03-20,1039.860996607621
2025-03-21,1034.0575753457083
2025-03-24,1030.0393269964163
2025-03-25,1032.2812837620363
2025-03-26,1029.7884108884493
2025-03-27,1033.6162653190406
2025-03-28,1037.429686202391
2025-03-31,1036.812953003731
2025-04-01,1042.2819546603282
2025-04-02,1045.5888624850945
2025-04-03,1069.7855210618904
2025-04-04,1050.4303072552555
