Date,BALTIC STATES IMI
2024-04-11,979.8692471194648
2024-04-12,978.7762313653496
2024-04-15,974.6780367361315
2024-04-16,970.3351997547543
2024-04-17,974.8051319552661
2024-04-18,971.0047206424075
2024-04-19,971.4005980265813
2024-04-22,968.816217312337
2024-04-23,976.5331332269574
2024-04-24,977.1696223325382
2024-04-25,983.9813225559108
2024-04-26,981.3500495460991
2024-04-29,987.6251390683063
2024-04-30,985.4423122044467
2024-05-01,984.6128540973779
2024-05-02,986.5346142680817
2024-05-03,993.3292913117411
2024-05-06,994.2940152527282
2024-05-07,996.4688227392761
2024-05-08,994.3359959772957
2024-05-09,996.8335141773412
2024-05-10,996.8329263459985
2024-05-13,996.2171981201542
2024-05-14,997.9108505812873
2024-05-15,999.5301754415013
2024-05-16,994.1438878992927
2024-05-17,997.778940045767
2024-05-20,990.0299234760549
2024-05-21,990.6981327546314
2024-05-22,993.0172897024521
2024-05-23,993.340576022515
2024-05-24,996.4684977555672
2024-05-27,997.6573658755773
2024-05-28,1001.4720233970712
2024-05-29,994.2019640359887
2024-05-30,995.157799588403
2024-05-31,1004.9483508312234
2024-06-03,1007.4054510008075
2024-06-04,1007.1307139004696
2024-06-05,1009.9033332845256
2024-06-06,1026.2799064083943
2024-06-07,1021.6555498967017
2024-06-10,1008.0669258026377
2024-06-11,1005.9390125127105
2024-06-12,1017.1716181802972
2024-06-13,1006.3134967968577
2024-06-14,994.7738379259523
2024-06-17,989.4921403604244
2024-06-18,989.5970932723509
2024-06-19,981.5081311447825
2024-06-20,979.9100814688907
2024-06-21,982.2984870491496
2024-06-24,986.7124851186456
2024-06-25,981.6943859416727
2024-06-26,976.8882400137672
2024-06-27,980.7302098249859
2024-06-28,980.1552670126998
2024-07-01,979.1532477008273
2024-07-02,975.832675125648
2024-07-03,984.729599992035
2024-07-04,992.7007424612144
2024-07-05,996.9525758635641
2024-07-08,1003.6598879245477
2024-07-09,998.4376962467591
2024-07-10,997.233535258423
2024-07-11,1001.9842808789103
2024-07-12,1005.2270660230769
2024-07-15,1003.9356433710542
2024-07-16,1001.1806784935304
2024-07-17,1008.5447055455076
2024-07-18,1005.2984531943733
2024-07-19,1004.0550647563562
2024-07-22,1001.9770249200056
2024-07-23,997.5938443880881
2024-07-24,998.2822048604783
2024-07-25,993.8227495022049
2024-07-26,993.7930477723863
2024-07-29,986.3413776048584
2024-07-30,991.2144691422304
2024-07-31,995.4038951685469
2024-08-01,991.0189139588206
2024-08-02,999.7065370367842
2024-08-05,981.7408857188767
2024-08-06,986.5495740692687
2024-08-07,991.0387407548093
2024-08-08,984.8580829495784
2024-08-09,989.3679764243147
2024-08-12,989.1104281661356
2024-08-13,989.8084710122002
2024-08-14,995.7322878539384
2024-08-15,991.1779505786889
2024-08-16,989.9050420364673
2024-08-19,999.6996281888445
2024-08-20,1006.2564329936748
2024-08-21,1006.8295333610964
2024-08-22,1006.0121241309346
2024-08-23,1010.248308157104
2024-08-26,1007.8179352503532
2024-08-27,1004.2883138333546
2024-08-28,998.3699160712281
2024-08-29,995.6673812458138
2024-08-30,994.870949268652
2024-09-02,995.6502954106717
2024-09-03,990.9435899251607
2024-09-04,991.2560796089452
2024-09-05,990.3296844096457
2024-09-06,993.633928998765
2024-09-09,986.9883567331937
2024-09-10,987.9748925301308
2024-09-11,986.5134396659101
2024-09-12,990.8108620749931
2024-09-13,993.4574004122558
2024-09-16,997.4241899298625
2024-09-17,997.5100171205421
2024-09-18,997.4314768208101
2024-09-19,999.8696903991121
2024-09-20,999.5065194417946
2024-09-23,996.2573780375275
2024-09-24,998.2081239620632
2024-09-25,998.5289091329524
2024-09-26,1002.4004364724002
2024-09-27,1002.0114967871394
2024-09-30,999.169115257442
2024-10-01,1003.957385549484
2024-10-02,1000.5292166725046
2024-10-03,996.8324323726999
2024-10-04,994.6966049959123
2024-10-07,995.8487632851571
2024-10-08,1001.6673631577498
2024-10-09,1003.4506779653162
2024-10-10,1012.4703638106499
2024-10-11,1021.9082906734199
2024-10-14,1023.1771653021902
2024-10-15,1020.5600915155283
2024-10-16,1021.3354336247585
2024-10-17,1016.5181754838428
2024-10-18,1021.4927109949379
2024-10-21,1020.2680347767014
2024-10-22,1016.1680747597128
2024-10-23,1016.1960810663653
2024-10-24,1017.0387313239895
2024-10-25,1021.520005764933
2024-10-28,1017.9224222968251
2024-10-29,1008.0953859733931
2024-10-30,1015.2737592875353
2024-10-31,1011.3299409341492
2024-11-01,1010.3795926593322
2024-11-04,1011.9713882693114
2024-11-05,1009.9950143652359
2024-11-06,993.3177938500659
2024-11-07,1000.5127073342998
2024-11-08,993.8490195686486
2024-11-11,977.8424607295236
2024-11-12,970.3677121294465
2024-11-13,964.0371708137108
2024-11-14,963.9883198185115
2024-11-15,962.0319167067805
2024-11-18,963.0597725333639
2024-11-19,964.4426184174343
2024-11-20,959.8575843375197
2024-11-21,954.4942224373038
2024-11-22,947.2142620641519
2024-11-25,950.9167697984932
2024-11-26,946.6483122772629
2024-11-27,953.2876453551979
2024-11-28,946.4209902624999
2024-11-29,952.0206396586264
2024-12-02,944.7272145762628
2024-12-03,949.7349701778027
2024-12-04,950.4292708866443
2024-12-05,959.912338232447
2024-12-06,961.6251981484089
2024-12-09,964.9511546755699
2024-12-10,956.0346060442847
2024-12-11,954.4211051769948
2024-12-12,953.9930420109273
2024-12-13,966.0391522535051
2024-12-16,968.2989436717124
2024-12-17,966.0130254012327
2024-12-18,966.3352107844603
2024-12-19,953.5021208461288
2024-12-20,952.3064458797546
2024-12-23,949.1041991177774
2024-12-24,949.2412077116257
2024-12-25,949.241207711626
2024-12-26,950.8396413065216
2024-12-27,951.1955143687316
2024-12-30,947.6444649339204
2024-12-31,945.3165487588019
2025-01-01,945.3165487588018
2025-01-02,952.40734339019
2025-01-03,960.9072472646683
2025-01-06,986.2153773291287
2025-01-07,980.1721398698636
2025-01-08,968.1131115686982
2025-01-09,969.5046553126344
2025-01-10,966.6051133321367
2025-01-13,962.281413017484
2025-01-14,971.4790812194062
2025-01-15,979.0236653285671
2025-01-16,983.2754961868633
2025-01-17,982.1261051034924
2025-01-20,995.8000367145148
2025-01-21,1001.3869718619562
2025-01-22,1008.9324187623694
2025-01-23,1007.3725526194555
2025-01-24,1024.185723048131
2025-01-27,1009.8233225402083
2025-01-28,1005.6567849366941
2025-01-29,1005.18506826064
2025-01-30,1013.6923172539049
2025-01-31,1012.2092617617499
2025-02-03,999.7985132835662
2025-02-04,1008.1954902726311
2025-02-05,1016.9208351708338
2025-02-06,1014.1509231770201
2025-02-07,1022.8618634962845
2025-02-10,1022.4525037616393
2025-02-11,1031.8506842946244
2025-02-12,1051.9124128409721
2025-02-13,1062.6050474701804
2025-02-14,1077.5356024321773
2025-02-17,1075.6715691670302
2025-02-18,1062.9002640348892
2025-02-19,1052.5309853729648
2025-02-20,1053.327213009739
2025-02-21,1047.2714092376366
2025-02-24,1050.6159376109924
2025-02-25,1057.889892167235
2025-02-26,1052.411385145319
2025-02-27,1035.171238276847
2025-02-28,1032.007347062241
2025-03-03,1032.9906785587534
2025-03-04,1016.1734952630358
2025-03-05,1049.008314263771
2025-03-06,1054.8766075000515
2025-03-07,1062.2812761313185
2025-03-10,1060.367772008051
2025-03-11,1064.5331868324388
2025-03-12,1059.1406895899866
2025-03-13,1051.2862673224656
2025-03-14,1054.1041336322905
2025-03-17,1054.109813856529
2025-03-18,1050.0841041654035
2025-03-19,1044.1972176937104
2025-03-20,1044.9287397065575
2025-03-21,1039.3753837480726
2025-03-24,1038.9663274720021
2025-03-25,1034.1060057566347
2025-03-26,1030.8711546186153
2025-03-27,1078.642372483109
2025-03-28,1090.0123842027608
2025-03-31,1089.1904012871082
2025-04-01,1096.7785806436168
2025-04-02,1105.6369486431222
2025-04-03,1123.0023408735096
2025-04-04,1095.8473237784187
