Date,EFM AFRICA IMI
2012-11-26,1047.1023536993373
2012-11-27,1048.292817658356
2012-11-28,1036.475460510483
2012-11-29,1054.8059722999703
2012-11-30,1043.1279388767618
2012-12-03,1045.1620845866012
2012-12-04,1051.1597727132294
2012-12-05,1060.4991572425504
2012-12-06,1075.001901191652
2012-12-07,1075.2173761838305
2012-12-10,1080.461794145342
2012-12-11,1085.6856225506895
2012-12-12,1093.7173653258524
2012-12-13,1095.6595243858592
2012-12-14,1097.2845787544566
2012-12-17,1106.1080680193866
2012-12-18,1115.9816235282112
2012-12-19,1127.3782594227387
2012-12-20,1129.5940939355362
2012-12-21,1120.2063870268275
2012-12-24,1119.038729255176
2012-12-25,1118.5653488793073
2012-12-26,1121.2097007818477
2012-12-27,1140.5837157169437
2012-12-28,1144.5211899575515
2012-12-31,1141.5160395644932
2013-01-01,1141.5160395644932
2013-01-02,1153.1486595122612
2013-01-03,1151.9786298590698
2013-01-04,1149.2965918866732
2013-01-07,1152.8893676389807
2013-01-08,1149.6297834471668
2013-01-09,1150.610460704291
2013-01-10,1137.605235107289
2013-01-11,1122.9479341540014
2013-01-14,1124.2219731749828
2013-01-15,1102.370305831559
2013-01-16,1102.1836185178338
2013-01-17,1105.5830765925616
2013-01-18,1101.6256655641826
2013-01-21,1104.9205496454426
2013-01-22,1102.7083326939403
2013-01-23,1085.6922297010506
2013-01-24,1090.942890429791
2013-01-25,1102.1818165311797
2013-01-28,1083.4578992747001
2013-01-29,1089.7938045487651
2013-01-30,1079.187886924193
2013-01-31,1094.5358745229194
2013-02-01,1105.35400234925
2013-02-04,1103.7713071497317
2013-02-05,1119.221982027223
2013-02-06,1106.0980307155558
2013-02-07,1113.233006268042
2013-02-08,1119.203366654788
2013-02-11,1116.3658041846484
2013-02-12,1111.4728301392984
2013-02-13,1119.6370560166629
2013-02-14,1121.1113619187483
2013-02-15,1115.8797917206093
2013-02-18,1106.4794285039095
2013-02-19,1107.7109982900577
2013-02-20,1104.5191806856253
2013-02-21,1091.7574229544716
2013-02-22,1090.2486416991621
2013-02-25,1101.8897480924416
2013-02-26,1096.8751482031935
2013-02-27,1085.5265263823305
2013-02-28,1079.1481718605899
2013-03-01,1080.7572773848747
2013-03-04,1070.3758633467585
2013-03-05,1088.5237221161105
2013-03-06,1083.529589578951
2013-03-07,1080.8592677855477
2013-03-08,1092.98056104119
2013-03-11,1097.7718590556128
2013-03-12,1089.2774890047024
2013-03-13,1073.9122569371848
2013-03-14,1076.740074004142
2013-03-15,1069.646120338459
2013-03-18,1069.9421052433217
2013-03-19,1057.9085846952976
2013-03-20,1059.0824692523106
2013-03-21,1055.1538182740542
2013-03-22,1048.8313610342088
2013-03-25,1055.7443722331227
2013-03-26,1069.3111394637995
2013-03-27,1055.1332656227585
2013-03-28,1067.249338744638
2013-03-29,1067.2774044850457
2013-04-01,1065.6226659702959
2013-04-02,1067.8837434096508
2013-04-03,1053.7841344965807
2013-04-04,1048.7056997799434
2013-04-05,1043.9394155263378
2013-04-08,1057.9371257508283
2013-04-09,1069.2161952624149
2013-04-10,1082.9538122723131
2013-04-11,1084.9311190202654
2013-04-12,1068.8665608526826
2013-04-15,1030.254441951733
2013-04-16,1036.3671313323716
2013-04-17,1024.409026470126
2013-04-18,1026.2386447995418
2013-04-19,1034.6719631237447
2013-04-22,1024.1541543205465
2013-04-23,1036.1517910284406
2013-04-24,1042.2002855658134
2013-04-25,1061.8098062284175
2013-04-26,1052.3052456504386
2013-04-29,1071.1721362258493
2013-04-30,1067.5243340537934
2013-05-01,1061.3973345984743
2013-05-02,1084.25741931817
2013-05-03,1094.544913799297
2013-05-06,1086.5336747843594
2013-05-07,1082.914586680824
2013-05-08,1101.038280203475
2013-05-09,1103.0471410402529
2013-05-10,1092.0940509993382
2013-05-13,1092.9746955344988
2013-05-14,1091.8746791634696
2013-05-15,1092.2036653578987
2013-05-16,1098.127803929229
2013-05-17,1082.8048073640339
2013-05-20,1060.2237128768932
2013-05-21,1063.570755300635
2013-05-22,1061.1663850376078
2013-05-23,1046.432590323921
2013-05-24,1051.332566519742
2013-05-27,1052.0874690937744
2013-05-28,1047.0811880231788
2013-05-29,1030.83201130583
2013-05-30,1022.0655395686463
2013-05-31,1021.2608317695335
2013-06-03,1015.4419078545036
2013-06-04,1032.517525131143
2013-06-05,999.8438479810144
2013-06-06,987.4968869182504
2013-06-07,999.6870469695825
2013-06-10,977.4779683410358
2013-06-11,959.4924352844789
2013-06-12,965.2799113608019
2013-06-13,971.6460724371007
2013-06-14,981.0722416223789
2013-06-17,987.0314021733177
2013-06-18,990.4303325915739
2013-06-19,994.0561795187543
2013-06-20,940.1343329674909
2013-06-21,935.1691162890501
2013-06-24,924.97465952243
2013-06-25,930.9243885568619
2013-06-26,946.0745265244667
2013-06-27,967.7135730673239
2013-06-28,994.4628485405751
2013-07-01,1005.7997673336814
2013-07-02,1008.6488161533832
2013-07-03,974.3416320979302
2013-07-04,997.0717563828206
2013-07-05,964.2909822279765
2013-07-08,965.8403554411847
2013-07-09,982.5126203672669
2013-07-10,981.2848603976274
2013-07-11,1001.738808761943
2013-07-12,1014.5935180611983
2013-07-15,1022.68260045437
2013-07-16,1020.1899233056891
2013-07-17,1027.5889518343245
2013-07-18,1024.2079921187894
2013-07-19,1014.2616276102217
2013-07-22,1021.7299233217896
2013-07-23,1030.0879818751791
2013-07-24,1029.2508917777702
2013-07-25,1023.3044610944401
2013-07-26,1014.1695295982825
2013-07-29,1021.2958414285097
2013-07-30,1029.4348319870019
2013-07-31,1023.3343174966433
2013-08-01,1029.827174936289
2013-08-02,1036.4519590627872
2013-08-05,1038.428450232962
2013-08-06,1030.226358611257
2013-08-07,1029.7670715569177
2013-08-08,1038.3877124608848
2013-08-09,1046.0707109534424
2013-08-12,1050.0505190493088
2013-08-13,1039.0994891671212
2013-08-14,1045.5983388368215
2013-08-15,1028.646425253533
2013-08-16,1042.1149309300765
2013-08-19,1017.4342040599622
2013-08-20,1018.8220331195354
2013-08-21,1011.8566254760807
2013-08-22,1012.5984557084615
2013-08-23,1020.7029743873318
2013-08-26,1020.074134326186
2013-08-27,1000.9723395848183
2013-08-28,986.3910106140305
2013-08-29,991.6038152675184
2013-08-30,1003.0002344820117
2013-09-02,1009.7803030687085
2013-09-03,1001.2525591491052
2013-09-04,1005.5241960460326
2013-09-05,1017.8731020587545
2013-09-06,1037.4572817685173
2013-09-09,1042.5172979106242
2013-09-10,1055.9509720221572
2013-09-11,1068.976681941495
2013-09-12,1078.8022982142322
2013-09-13,1076.5220337746496
2013-09-16,1089.5454504775237
2013-09-17,1097.3908974207427
2013-09-18,1080.3610124782138
2013-09-19,1121.51795128531
2013-09-20,1093.9330131101253
2013-09-23,1098.6770800038719
2013-09-24,1097.3939967981805
2013-09-25,1102.7030638190129
2013-09-26,1086.5974326544142
2013-09-27,1081.9597297798857
2013-09-30,1075.9876042009853
2013-10-01,1078.3390882978565
2013-10-02,1083.278099471422
2013-10-03,1086.4115269839217
2013-10-04,1093.4223602126867
2013-10-07,1096.4505506093415
2013-10-08,1093.1257967682507
2013-10-09,1079.6391349012545
2013-10-10,1099.6121708170083
2013-10-11,1105.9168923862146
2013-10-14,1102.5935502744403
2013-10-15,1116.1568782376141
2013-10-16,1134.9630178759517
2013-10-17,1137.0302347992308
2013-10-18,1146.6792466101315
2013-10-21,1147.322188937969
2013-10-22,1160.404984105413
2013-10-23,1148.8664901529164
2013-10-24,1147.6953391835116
2013-10-25,1139.8656216538338
2013-10-28,1147.1029389803894
2013-10-29,1145.593850948336
2013-10-30,1150.6198530652227
2013-10-31,1134.5722903430178
2013-11-01,1114.9140770476085
2013-11-04,1114.6493612359989
2013-11-05,1102.080462651545
2013-11-06,1108.0167987312022
2013-11-07,1104.5649816353236
2013-11-08,1085.540587628844
2013-11-11,1079.5235095618161
2013-11-12,1083.424711337069
2013-11-13,1070.030243564351
2013-11-14,1079.6325592520943
2013-11-15,1102.1481365653465
2013-11-18,1114.8688523674732
2013-11-19,1102.7652437786926
2013-11-20,1117.5328672924995
2013-11-21,1098.1944111473358
2013-11-22,1098.8031124794861
2013-11-25,1106.24516799693
2013-11-26,1083.7409175782293
2013-11-27,1084.7487351860593
2013-11-28,1093.0406220848254
2013-11-29,1098.9064736859468
2013-12-02,1087.6396320990857
2013-12-03,1064.5635389691083
2013-12-04,1050.6237614990005
2013-12-05,1060.3623286473887
2013-12-06,1080.648388084803
2013-12-09,1083.3434241668108
2013-12-10,1081.818833101216
2013-12-11,1076.79527385065
2013-12-12,1047.8474566478924
2013-12-13,1058.6812391590943
2013-12-16,1058.418654148888
2013-12-17,1069.5348777107413
2013-12-18,1070.9997650081034
2013-12-19,1078.0962813544277
2013-12-20,1088.0494964224215
2013-12-23,1097.5742753357476
2013-12-24,1095.7453627750435
2013-12-25,1096.1862977660385
2013-12-26,1093.4125066382755
2013-12-27,1094.9900844217395
2013-12-30,1107.9975275944928
2013-12-31,1109.7165066151686
2014-01-01,1109.7165066151686
2014-01-02,1100.6132868337615
2014-01-03,1093.8448673634307
2014-01-06,1083.8651905194986
2014-01-07,1090.9323816357708
2014-01-08,1077.1980982712414
2014-01-09,1061.351622758787
2014-01-10,1075.5691649285134
2014-01-13,1082.159284293583
2014-01-14,1074.0912728093285
2014-01-15,1075.689702776428
2014-01-16,1072.8229750620571
2014-01-17,1077.3936690871633
2014-01-20,1078.3524250259636
2014-01-21,1082.3287846338326
2014-01-22,1084.1682872597405
2014-01-23,1076.1880055698962
2014-01-24,1048.3723874870293
2014-01-27,1024.016674453683
2014-01-28,1035.6396267613677
2014-01-29,1013.6507002912272
2014-01-30,1010.5574338803955
2014-01-31,1012.1123812903212
2014-02-03,1004.629618858284
2014-02-04,1005.7508597058697
2014-02-05,998.8188872886851
2014-02-06,1020.8179274655921
2014-02-07,1021.9440566047141
2014-02-10,1024.2256771219368
2014-02-11,1029.955667994651
2014-02-12,1042.0775628658303
2014-02-13,1031.1950942136377
2014-02-14,1053.6083766256615
2014-02-17,1067.1905539658278
2014-02-18,1064.9754623635804
2014-02-19,1068.9160371382386
2014-02-20,1047.156734636088
2014-02-21,1058.1495780810176
2014-02-24,1074.320802709521
2014-02-25,1082.935949703101
2014-02-26,1072.43246421141
2014-02-27,1083.1350540715769
2014-02-28,1088.9776469776152
2014-03-03,1079.4751392179476
2014-03-04,1090.822723182528
2014-03-05,1102.1006903917694
2014-03-06,1119.127802075168
2014-03-07,1111.8940108420818
2014-03-10,1105.6853505451327
2014-03-11,1106.2798074824664
2014-03-12,1093.959115814707
2014-03-13,1097.0483931684603
2014-03-14,1096.1784080711057
2014-03-17,1099.3896069761124
2014-03-18,1106.448703859385
2014-03-19,1096.400010644921
2014-03-20,1076.8107168420938
2014-03-21,1083.5529239497778
2014-03-24,1097.337719409326
2014-03-25,1114.935667887714
2014-03-26,1130.166968710778
2014-03-27,1128.225456039177
2014-03-28,1144.4689077524795
2014-03-31,1147.3183358753247
2014-04-01,1151.8498131246947
2014-04-02,1146.3370140417178
2014-04-03,1138.9529789717951
2014-04-04,1146.1343253483267
2014-04-07,1141.507794060974
2014-04-08,1157.911646824781
2014-04-09,1159.2823713822058
2014-04-10,1177.6765039045226
2014-04-11,1157.672252144794
2014-04-14,1153.2207321244025
2014-04-15,1138.6693797821708
2014-04-16,1143.961875769484
2014-04-17,1160.6319516613169
2014-04-18,1160.7062139241773
2014-04-21,1159.1537206420553
2014-04-22,1159.1564502404974
2014-04-23,1154.8375954193375
2014-04-24,1156.1115915473927
2014-04-25,1155.3730409164382
2014-04-28,1156.2026587823352
2014-04-29,1159.3397781653855
2014-04-30,1155.7850587511427
2014-05-01,1160.3475832037475
2014-05-02,1174.5273454503204
