Date,GREECE SMALL CAP
2001-09-28,100.0
2001-10-01,98.27510325336604
2001-10-02,99.7862768861389
2001-10-03,99.04903752883705
2001-10-04,100.39701580530371
2001-10-05,98.81139597226368
2001-10-08,97.53089510989453
2001-10-09,98.3376896336327
2001-10-10,100.11554878781307
2001-10-11,101.53691061678467
2001-10-12,101.14010863782907
2001-10-15,100.98747200596281
2001-10-16,102.94694860726234
2001-10-17,105.56812687446195
2001-10-18,104.5409883823301
2001-10-19,104.11144987276298
2001-10-22,107.07688712767983
2001-10-23,107.59040204759002
2001-10-24,106.68005510633151
2001-10-25,105.12260290327639
2001-10-26,105.65963706532035
2001-10-29,106.16796112587105
2001-10-30,105.90825146708005
2001-10-31,109.60864846568991
2001-11-01,113.56607764541938
2001-11-02,113.27383137260269
2001-11-05,116.90608540629205
2001-11-06,116.74070113737041
2001-11-07,118.19656581913361
2001-11-08,118.41262038004345
2001-11-09,118.8148034624486
2001-11-12,117.08916409972743
2001-11-13,119.31266136899507
2001-11-14,123.24923142761637
2001-11-15,123.12872258641602
2001-11-16,125.2104491641367
2001-11-19,126.2370311903378
2001-11-20,125.84042400258738
2001-11-21,126.48503443368178
2001-11-22,127.54658927612766
2001-11-23,123.64823805688425
2001-11-26,123.80659453815353
2001-11-27,124.27219940276792
2001-11-28,124.1351634220159
2001-11-29,124.6091923171604
2001-11-30,124.02789625719362
2001-12-03,121.85696988289727
2001-12-04,121.46265237852188
2001-12-05,123.15870970546
2001-12-06,125.00080706303505
2001-12-07,124.50559475832911
2001-12-10,123.04511772692022
2001-12-11,122.36634593718287
2001-12-12,119.56055146948368
2001-12-13,117.16582767234168
2001-12-14,117.30373079861661
2001-12-17,116.2056681512566
2001-12-18,116.28156090665824
2001-12-19,117.19428114560402
2001-12-20,116.23380605912037
2001-12-21,115.91598315350377
2001-12-24,117.57488217578965
2001-12-25,117.57488217578965
2001-12-26,117.57488217578963
2001-12-27,117.24155048599867
2001-12-28,117.87288543130558
2001-12-31,117.87288543130556
2002-01-01,117.87958091694418
2002-01-02,120.62231982748946
2002-01-03,120.591760221938
2002-01-04,121.4371552165737
2002-01-07,121.37861731663838
2002-01-08,119.37587873481992
2002-01-09,118.48846614961053
2002-01-10,118.92554878111056
2002-01-11,119.31902200397248
2002-01-14,117.20516541813623
2002-01-15,117.03831417867252
2002-01-16,116.74422247743223
2002-01-17,119.08603635035759
2002-01-18,118.71994515797994
2002-01-21,118.05233319280575
2002-01-22,119.12916038229699
2002-01-23,120.39893451631522
2002-01-24,120.5819324992368
2002-01-25,120.3250542795079
2002-01-28,120.93959943540483
2002-01-29,121.08770455072329
2002-01-30,120.3373201918325
2002-01-31,120.57829269766131
2002-02-01,120.66251728935319
2002-02-04,119.70796756029634
2002-02-05,118.71628957485734
2002-02-06,118.3648597560132
2002-02-07,118.78861396711167
2002-02-08,118.32166408132244
2002-02-11,117.34268719317754
2002-02-12,116.95702175321757
2002-02-13,116.96766036992507
2002-02-14,117.44494576641513
2002-02-15,117.80586089333323
2002-02-18,116.46575815613784
2002-02-19,114.20649052749742
2002-02-20,114.24070317623925
2002-02-21,114.06024386864999
2002-02-22,111.76427082943064
2002-02-25,111.29474456059982
2002-02-26,114.15451810589406
2002-02-27,112.15370061230443
2002-02-28,109.5493031519948
2002-03-01,110.95978509302482
2002-03-04,113.2972780954438
2002-03-05,113.1428460374413
2002-03-06,113.31123476844704
2002-03-07,114.57658849734187
2002-03-08,114.927927522939
2002-03-11,114.07027249189419
2002-03-12,111.86523466370679
2002-03-13,111.55689262065663
2002-03-14,111.55875407649921
2002-03-15,111.66629168064362
2002-03-18,111.66629168064367
2002-03-19,110.89241828841871
2002-03-20,109.77609622228795
2002-03-21,109.40245500361502
2002-03-22,109.21958524978321
2002-03-25,109.21958524978317
2002-03-26,108.34128847778626
2002-03-27,107.71031468764492
2002-03-28,108.47110179602473
2002-03-29,108.45700215484658
2002-04-01,108.45700215484655
2002-04-02,105.28625701271194
2002-04-03,105.28055509164905
2002-04-04,104.82842353731095
2002-04-05,106.14731752577127
2002-04-08,104.89532644917917
2002-04-09,106.69879684190734
2002-04-10,106.15196190846038
2002-04-11,105.7175153134997
2002-04-12,105.1608789965548
2002-04-15,103.75977141934287
2002-04-16,104.12006679520903
2002-04-17,105.49379495948232
2002-04-18,105.06968214075808
2002-04-19,106.06722000757904
2002-04-22,105.65530079155793
2002-04-23,106.16684486045978
2002-04-24,107.3315864292805
2002-04-25,107.69034275640387
2002-04-26,109.18804320473983
2002-04-29,109.180445665432
2002-04-30,108.51027211628735
2002-05-01,108.51027211628741
2002-05-02,108.83760011493499
2002-05-03,108.98458581256146
2002-05-06,108.9845858125615
2002-05-07,108.9845858125615
2002-05-08,110.87167053846332
2002-05-09,111.94640612612636
2002-05-10,113.27575263439938
2002-05-13,113.0128967110885
2002-05-14,114.46914730805796
2002-05-15,114.45659943289483
2002-05-16,114.82268999426896
2002-05-17,116.67211285347516
2002-05-20,117.15610651946243
2002-05-21,116.76989832394541
2002-05-22,115.02745336500165
2002-05-23,113.97441607489849
2002-05-24,113.14401335986008
2002-05-27,110.89206591787368
2002-05-28,111.5318015075632
2002-05-29,111.90075612437217
2002-05-30,110.4173907384066
2002-05-31,111.86538115148318
2002-06-03,111.488611034627
2002-06-04,110.26993669648911
2002-06-05,111.80538673921178
2002-06-06,113.00273899721816
2002-06-07,112.10649523800699
2002-06-10,112.32702925126429
2002-06-11,112.01164281598206
2002-06-12,111.33414788088277
2002-06-13,110.96001634780677
2002-06-14,108.91058836660739
2002-06-17,108.71589631468723
2002-06-18,108.74074795161026
2002-06-19,108.07727692906606
2002-06-20,107.82955633888278
2002-06-21,108.40615046363648
2002-06-24,108.40615046363646
2002-06-25,110.30665187075276
2002-06-26,108.8204959794068
2002-06-27,110.02002524204941
2002-06-28,110.35902333271696
2002-07-01,110.13663604673722
2002-07-02,108.93889411615311
2002-07-03,108.55020793323048
2002-07-04,109.3622582390854
2002-07-05,109.42091480946694
2002-07-08,109.59359726434133
2002-07-09,108.4350104455943
2002-07-10,107.87656521907203
2002-07-11,106.25205652760006
2002-07-12,106.65989994420949
2002-07-15,106.60333185494456
2002-07-16,105.09822686596199
2002-07-17,105.33040354576758
2002-07-18,106.77960132899346
2002-07-19,105.28688637318689
2002-07-22,103.46006466378381
2002-07-23,103.49199153360082
2002-07-24,100.54984725648022
2002-07-25,102.90370977855483
2002-07-26,102.30075648385889
2002-07-29,104.79181407045003
2002-07-30,105.22570720838509
2002-07-31,104.638858239317
2002-08-01,103.77303304670357
2002-08-02,103.11795794036331
2002-08-05,101.91958999786553
2002-08-06,102.13420839314642
2002-08-07,103.30587427758792
2002-08-08,103.0117177156592
2002-08-09,103.2523138136711
2002-08-12,103.17190472826074
2002-08-13,103.34650411914849
2002-08-14,104.43530261140856
2002-08-15,104.46226726766801
2002-08-16,104.54628934123195
2002-08-19,105.45177005274331
2002-08-20,105.8380914027468
2002-08-21,107.16527240254993
2002-08-22,106.37898851522316
2002-08-23,105.8979128823143
2002-08-26,105.70506193796496
2002-08-27,106.21812236013156
2002-08-28,103.93494048858224
2002-08-29,102.28047122463288
2002-08-30,101.7521549702944
2002-09-02,101.09804337862441
2002-09-03,101.79282831718973
2002-09-04,100.26218442870936
2002-09-05,98.97207098064058
2002-09-06,98.81658117343498
2002-09-09,97.28493296457094
2002-09-10,97.71582338662843
2002-09-11,98.41532704899906
2002-09-12,96.83824196863961
2002-09-13,95.31756535815283
2002-09-16,94.14356174103462
2002-09-17,93.80443479873281
2002-09-18,92.19948342059737
2002-09-19,90.64906993781018
2002-09-20,91.13555908560919
2002-09-23,89.28055195736134
2002-09-24,87.23437265678777
2002-09-25,87.77379524600843
2002-09-26,90.11011261842289
2002-09-27,90.40426837828359
2002-09-30,87.87705670417274
2002-10-01,88.34637102866515
2002-10-02,87.34695416049611
2002-10-03,85.50908452921452
2002-10-04,85.7054614791535
2002-10-07,83.06804417577968
2002-10-08,81.46351479767016
2002-10-09,80.33840017720375
2002-10-10,81.52491206182208
2002-10-11,85.04577769689871
2002-10-14,85.69650417047484
2002-10-15,87.44821247890016
2002-10-16,85.85076966982425
2002-10-17,87.15773337299755
2002-10-18,86.66550478832225
2002-10-21,86.4044465012315
2002-10-22,86.09417765586677
2002-10-23,85.15858555099396
2002-10-24,85.39468208159244
2002-10-25,85.112526026059
2002-10-28,85.11252602605902
2002-10-29,85.768858591098
2002-10-30,86.19216839481317
2002-10-31,87.03232109187009
2002-11-01,86.48460300020984
2002-11-04,89.58341141411411
2002-11-05,89.24874412982327
2002-11-06,89.64558080030613
2002-11-07,88.72775362789523
2002-11-08,89.19934521037565
2002-11-11,89.31569251258293
2002-11-12,89.46959128653045
2002-11-13,88.3016662948771
2002-11-14,88.86464002691588
2002-11-15,90.06037993649208
2002-11-18,90.18769911079318
2002-11-19,89.33761627408636
2002-11-20,89.5102633519568
2002-11-21,91.19298000668078
2002-11-22,91.44871034700523
2002-11-25,92.27145942111906
2002-11-26,91.85412808089357
2002-11-27,92.21235882547491
2002-11-28,92.30104341393223
2002-11-29,91.24384225839641
2002-12-02,92.6197756713597
2002-12-03,92.2579041584928
2002-12-04,91.83554059592893
2002-12-05,90.75135121173079
2002-12-06,88.82207590414573
2002-12-09,87.36673773818053
2002-12-10,88.18234718989464
2002-12-11,88.81102237103342
2002-12-12,88.42205657684562
2002-12-13,87.95865044494992
2002-12-16,87.69772844781198
2002-12-17,87.59492887339825
2002-12-18,87.05679196722573
2002-12-19,85.69711501100268
2002-12-20,84.92685193023406
2002-12-23,83.59002788711453
2002-12-24,83.81527643079485
2002-12-25,83.81038499568372
2002-12-26,83.8103849956837
2002-12-27,83.53035514836176
2002-12-30,82.69236024695284
2002-12-31,83.29138582763423
2003-01-01,83.29138582763423
2003-01-02,85.24392420329589
2003-01-03,84.82127781818399
2003-01-06,84.82127781818403
2003-01-07,83.87445278510756
2003-01-08,81.65010102076879
2003-01-09,81.29706284642943
2003-01-10,80.48212137276208
2003-01-13,80.3796300264923
2003-01-14,80.42480992843726
2003-01-15,80.8848201420004
2003-01-16,81.2749232960694
2003-01-17,79.1497736851286
2003-01-20,77.70224772233722
2003-01-21,77.50118744466708
2003-01-22,78.03846424263133
2003-01-23,79.23131030143279
2003-01-24,79.76463510933822
2003-01-27,78.5074821791227
2003-01-28,77.55971504490883
2003-01-29,77.27511238884433
2003-01-30,77.29795691215932
2003-01-31,77.43995673978817
2003-02-03,76.4968834134642
2003-02-04,75.97252872238307
2003-02-05,75.4614697280802
2003-02-06,75.596642893472
2003-02-07,76.59541275351614
2003-02-10,75.90917861999765
2003-02-11,76.60707533532165
2003-02-12,76.2004452756516
2003-02-13,76.00350894361667
2003-02-14,75.9588643586698
2003-02-17,76.24038638977905
2003-02-18,76.91657259025172
2003-02-19,77.44095222218185
2003-02-20,76.97580273208261
2003-02-21,76.14931857660095
2003-02-24,74.93190639142225
2003-02-25,73.36439099561949
2003-02-26,73.73178300847295
2003-02-27,74.16397191647799
2003-02-28,74.4426756287876
2003-03-03,74.3432472565323
2003-03-04,73.23917912283822
2003-03-05,72.99085539397724
2003-03-06,72.7510291839517
2003-03-07,71.11625950626318
2003-03-10,71.11625950626315
2003-03-11,68.52270136079058
2003-03-12,67.51350096534729
2003-03-13,68.77121631822443
2003-03-14,68.82945783344708
2003-03-17,67.61316463564829
2003-03-18,70.37212975393417
2003-03-19,70.87625255092011
2003-03-20,71.33135731608964
2003-03-21,72.73296483236277
2003-03-24,71.44948888959227
2003-03-25,71.47027697974224
2003-03-26,71.94327929835613
2003-03-27,71.41700598018579
2003-03-28,70.78981465693876
2003-03-31,69.23671462428389
2003-04-01,69.41547873769666
2003-04-02,71.2923429132416
2003-04-03,71.7415222456551
2003-04-04,73.05263459839568
2003-04-07,74.39389352165304
2003-04-08,73.4751275797727
2003-04-09,73.95446209638853
2003-04-10,74.35881200329679
2003-04-11,75.52912710877565
2003-04-14,76.43043552355559
2003-04-15,76.2298516061019
2003-04-16,75.03989921257848
2003-04-17,75.5895568951917
2003-04-18,75.5895568951917
2003-04-21,75.58955689519173
2003-04-22,75.97256927563774
2003-04-23,77.70407197992822
2003-04-24,77.34755262646955
2003-04-25,77.34755262646955
2003-04-28,77.34755262646955
2003-04-29,78.00516975943835
