Date,ACWI IMI QUALITY
1999-04-01,1128.0298590483524
1999-04-02,1127.959818903464
1999-04-05,1144.0040110861323
1999-04-06,1147.6845221602482
1999-04-07,1150.2903491160023
1999-04-08,1164.1648829773446
1999-04-09,1167.0862674800471
1999-04-12,1168.0884450860376
1999-04-13,1161.4366287512046
1999-04-14,1140.5342451004933
1999-04-15,1126.9729540241774
1999-04-16,1118.107154572064
1999-04-19,1084.6298598516414
1999-04-20,1097.4132503448293
1999-04-21,1124.7909516137343
1999-04-22,1147.709623571723
1999-04-23,1147.402040960189
1999-04-26,1156.7988938161789
1999-04-27,1154.9477179662288
1999-04-28,1139.0392941771943
1999-04-29,1126.8525525820119
1999-04-30,1126.7500051377078
1999-05-03,1134.5143673284422
1999-05-04,1122.6909213350623
1999-05-05,1130.6899572251166
1999-05-06,1122.3401704565872
1999-05-07,1126.1161301037275
1999-05-10,1127.9323877420707
1999-05-11,1138.8760085456488
1999-05-12,1147.250866691929
1999-05-13,1149.3147579260944
1999-05-14,1127.8088031418454
1999-05-17,1130.0188999832174
1999-05-18,1128.0971840060772
1999-05-19,1132.4149317648519
1999-05-20,1130.700495691619
1999-05-21,1120.6825401775002
1999-05-24,1101.8640428195592
1999-05-25,1083.3820078627557
1999-05-26,1091.3767872327671
1999-05-27,1081.1284926504395
1999-05-28,1094.8684719030507
1999-05-31,1095.526278984929
1999-06-01,1090.2805611438448
1999-06-02,1093.0577942166171
1999-06-03,1095.0007953105674
1999-06-04,1120.1473401523376
1999-06-07,1124.9320377643414
1999-06-08,1116.1099653890446
1999-06-09,1120.4536243269467
1999-06-10,1104.545798698723
1999-06-11,1099.5696732841395
1999-06-14,1090.4373655861823
1999-06-15,1093.9201045704572
1999-06-16,1118.5928570583324
1999-06-17,1127.153272424675
1999-06-18,1130.7463090097472
1999-06-21,1144.0022923762895
1999-06-22,1134.2691240218805
1999-06-23,1131.9898704625548
1999-06-24,1121.6998998115232
1999-06-25,1123.624946965401
1999-06-28,1131.7183119874041
1999-06-29,1145.7970390193686
1999-06-30,1162.787691294084
1999-07-01,1175.1146877028368
1999-07-02,1185.6539699417976
1999-07-05,1190.1183600397903
1999-07-06,1185.657193074277
1999-07-07,1187.9487586489197
1999-07-08,1187.4140082136998
1999-07-09,1193.3808649026803
1999-07-12,1192.2188143697942
1999-07-13,1187.1398797219124
1999-07-14,1194.451700283901
1999-07-15,1204.872843037696
1999-07-16,1207.6212767556606
1999-07-19,1197.6240759453324
1999-07-20,1172.4711152870643
1999-07-21,1176.18123525718
1999-07-22,1159.343080656972
1999-07-23,1153.3519880096467
1999-07-26,1144.6678894859765
1999-07-27,1157.8849172389444
1999-07-28,1163.0286479769206
1999-07-29,1142.5591673441306
1999-07-30,1141.940935290904
1999-08-02,1139.7402877914676
1999-08-03,1133.7935506238287
1999-08-04,1121.963010573475
1999-08-05,1120.0782491457194
1999-08-06,1114.370686486776
1999-08-09,1111.2620668989082
1999-08-10,1097.6038628021663
1999-08-11,1111.5036139888064
1999-08-12,1115.665965639725
1999-08-13,1137.4992323433173
1999-08-16,1143.0509419076561
1999-08-17,1147.7624026908802
1999-08-18,1141.8650434022047
1999-08-19,1135.1649491737562
1999-08-20,1149.3603598575003
1999-08-23,1170.0528643258674
1999-08-24,1172.5423218161063
1999-08-25,1194.5242505129522
1999-08-26,1182.290502674283
1999-08-27,1173.1449309365653
1999-08-30,1161.4252831636595
1999-08-31,1157.376137404848
1999-09-01,1168.3105250239641
1999-09-02,1162.7299048923585
1999-09-03,1191.359967688719
1999-09-06,1195.360287828858
1999-09-07,1188.3233283674733
1999-09-08,1181.57897638214
1999-09-09,1187.901528574998
1999-09-10,1190.6049601384566
1999-09-13,1181.211017831167
1999-09-14,1177.1668031685592
1999-09-15,1161.7440462439354
1999-09-16,1161.4083840011363
1999-09-17,1175.066414759466
1999-09-20,1180.8018759843026
1999-09-21,1161.2053493769574
1999-09-22,1162.3771648340191
1999-09-23,1137.974917012448
1999-09-24,1132.5082400671456
1999-09-27,1140.5122464305705
1999-09-28,1139.6844762413136
1999-09-29,1126.522125223686
1999-09-30,1134.2053564336045
1999-10-01,1140.6222380484214
1999-10-04,1158.9795191179585
1999-10-05,1163.3675850939405
1999-10-06,1179.042454090447
1999-10-07,1179.829114971854
1999-10-08,1192.688230172087
1999-10-11,1198.4438140731716
1999-10-12,1181.9524143721587
1999-10-13,1158.2558622631373
1999-10-14,1156.3776024587728
1999-10-15,1129.9321924681426
1999-10-18,1126.4054760895083
1999-10-19,1139.72513521525
1999-10-20,1157.8682284223405
1999-10-21,1153.0313486511898
1999-10-22,1162.4095869960224
1999-10-25,1158.0426434951391
1999-10-26,1150.0461565316098
1999-10-27,1152.9364920642706
1999-10-28,1181.7135862789967
1999-10-29,1204.537553981662
1999-11-01,1203.1593158967398
1999-11-02,1198.0406545931974
1999-11-03,1208.8016311414704
1999-11-04,1216.6100233015302
1999-11-05,1222.2181008010782
1999-11-08,1226.9089645581162
1999-11-09,1221.4434614451793
1999-11-10,1230.8526486211667
1999-11-11,1242.9544212232977
1999-11-12,1244.2480798888569
1999-11-15,1242.8413489870825
1999-11-16,1260.017349787285
1999-11-17,1257.689132135203
1999-11-18,1274.7491083772861
1999-11-19,1276.8513500733973
1999-11-22,1285.7362381320117
1999-11-23,1280.376691441916
1999-11-24,1290.0727221622403
1999-11-25,1295.5009762864263
1999-11-26,1298.6870568319766
1999-11-29,1298.9337772163287
1999-11-30,1273.323758210142
1999-12-01,1281.574646110312
1999-12-02,1299.4440210359849
1999-12-03,1318.1891900784308
1999-12-06,1315.304089036435
1999-12-07,1311.037254338556
1999-12-08,1312.5284022026424
1999-12-09,1311.984170762563
1999-12-10,1319.301898237407
1999-12-13,1321.8950889627488
1999-12-14,1307.0243309825744
1999-12-15,1317.9748366369913
1999-12-16,1331.2740767914606
1999-12-17,1332.942934990992
1999-12-20,1336.5614872868202
1999-12-21,1340.1649247154696
1999-12-22,1346.4491894384569
1999-12-23,1368.82054729967
1999-12-24,1370.5841526739048
1999-12-27,1373.9150882044473
1999-12-28,1371.8345098074237
1999-12-29,1376.4029604839618
1999-12-30,1382.2780993642264
1999-12-31,1382.967420085513
2000-01-03,1392.990799438314
2000-01-04,1341.6106338548852
2000-01-05,1330.2012554831242
2000-01-06,1309.50576343054
2000-01-07,1357.6049248150393
2000-01-10,1378.8875592492413
2000-01-11,1363.850261595664
2000-01-12,1353.9876270963516
2000-01-13,1369.1082989374374
2000-01-14,1389.4319702152443
2000-01-17,1389.736607650301
2000-01-18,1383.944483802582
2000-01-19,1380.7557718015905
2000-01-20,1376.1943335715653
2000-01-21,1371.7403721942949
2000-01-24,1339.870423921279
2000-01-25,1343.2432087927427
2000-01-26,1333.9518786087776
2000-01-27,1327.4456280212237
2000-01-28,1307.574558868496
2000-01-31,1317.7253394547124
2000-02-01,1336.5560933510867
2000-02-02,1339.6765554142924
2000-02-03,1359.9429435660475
2000-02-04,1363.692689999242
2000-02-07,1370.140815870456
2000-02-08,1389.6143902821238
2000-02-09,1376.1494181334783
2000-02-10,1383.707543101126
2000-02-11,1360.2149557424875
2000-02-14,1361.0441591235613
2000-02-15,1364.056416147316
2000-02-16,1355.6738709051792
2000-02-17,1365.7618370924297
2000-02-18,1339.5907537765645
2000-02-21,1337.1644904083369
2000-02-22,1339.8258783410545
2000-02-23,1358.1281403833639
2000-02-24,1357.6530532572765
2000-02-25,1349.1039804992552
2000-02-28,1347.5283832788068
2000-02-29,1362.2706453958845
2000-03-01,1378.6895289561937
2000-03-02,1385.816532452023
2000-03-03,1410.004534641271
2000-03-06,1403.107668903815
2000-03-07,1368.1635377083262
2000-03-08,1377.5552304124537
2000-03-09,1413.9105407093862
2000-03-10,1411.2883173622479
2000-03-13,1389.9972758938927
2000-03-14,1366.9378314574296
2000-03-15,1378.4026635143225
2000-03-16,1422.0986576400462
2000-03-17,1432.2035489187394
2000-03-20,1431.363024295736
2000-03-21,1456.0299395958032
2000-03-22,1465.5647683491884
2000-03-23,1480.5203122478047
2000-03-24,1487.544533000862
2000-03-27,1487.3219689697457
2000-03-28,1469.5503044445952
2000-03-29,1457.2727011441627
2000-03-30,1427.4056422413805
2000-03-31,1442.059984942967
2000-04-03,1428.6314116152053
2000-04-04,1424.924714390833
2000-04-05,1416.925243572334
2000-04-06,1432.963100047308
2000-04-07,1462.0804279675417
2000-04-10,1446.1738317485654
2000-04-11,1431.1982272708271
2000-04-12,1395.0162796209192
2000-04-13,1367.3829095380972
2000-04-14,1294.2419993463352
2000-04-17,1330.5367236809209
2000-04-18,1369.6893824739984
2000-04-19,1359.3438864757281
2000-04-20,1362.332331794811
2000-04-21,1362.590779075038
2000-04-24,1351.4663632886231
2000-04-25,1386.1684824914348
2000-04-26,1376.5114900553635
2000-04-27,1384.7205808213296
2000-04-28,1385.9502362342935
2000-05-01,1395.5977723218348
2000-05-02,1377.2071254644306
2000-05-03,1346.0142285855113
2000-05-04,1341.7384837092684
2000-05-05,1364.3548693357936
2000-05-08,1345.9813286717929
2000-05-09,1336.0765954928715
2000-05-10,1303.543300581188
2000-05-11,1323.074846753045
2000-05-12,1339.281144766994
2000-05-15,1357.3491196968355
2000-05-16,1374.8526917041295
2000-05-17,1352.218012398456
2000-05-18,1340.8343920586012
2000-05-19,1309.0680572603449
2000-05-22,1297.3508552845838
2000-05-23,1273.6313960542059
2000-05-24,1290.1650714000593
2000-05-25,1287.8768700274013
2000-05-26,1288.0468076895568
2000-05-29,1293.078660412517
2000-05-30,1335.2379168579644
2000-05-31,1329.9913852006362
2000-06-01,1359.7412793275466
2000-06-02,1399.909520357073
2000-06-05,1395.9305576628026
2000-06-06,1390.0265200717047
2000-06-07,1401.5551883644619
2000-06-08,1397.1938840379125
2000-06-09,1399.944924849921
2000-06-12,1383.7814439431947
2000-06-13,1401.8864305050986
2000-06-14,1407.6661234174255
2000-06-15,1416.3772120860524
2000-06-16,1417.7693292662345
2000-06-19,1438.8232419928136
2000-06-20,1436.294628428794
2000-06-21,1441.6878808221777
2000-06-22,1410.2681857935656
2000-06-23,1394.673653206069
2000-06-26,1406.7977169561225
2000-06-27,1399.354500742675
2000-06-28,1409.1459735021624
2000-06-29,1395.0980138915943
2000-06-30,1420.9745562636833
2000-07-03,1429.6151039655547
2000-07-04,1430.9432630665556
2000-07-05,1409.3033200041943
2000-07-06,1418.272245382648
2000-07-07,1435.4978098974627
2000-07-10,1434.7096755163036
2000-07-11,1429.1990122223651
2000-07-12,1441.9349779528363
2000-07-13,1443.5948753956568
2000-07-14,1456.1282917975993
2000-07-17,1465.6440013232145
2000-07-18,1446.9807415373998
2000-07-19,1427.2320542946445
2000-07-20,1440.712489103346
2000-07-21,1423.6906682164595
2000-07-24,1414.682356685362
2000-07-25,1417.4317036845948
2000-07-26,1404.9685521641086
2000-07-27,1388.2340722455642
2000-07-28,1364.2776215814044
2000-07-31,1375.175772236576
2000-08-01,1375.8591738484845
2000-08-02,1370.9637156384333
2000-08-03,1373.202200574748
2000-08-04,1377.5980502933264
2000-08-07,1389.1521583609847
2000-08-08,1391.3644847400728
2000-08-09,1384.1080801051396
2000-08-10,1376.2936204857815
2000-08-11,1384.688617927002
2000-08-14,1400.3885713330446
2000-08-15,1397.6301252514643
2000-08-16,1399.0389705035386
2000-08-17,1412.0247800203583
2000-08-18,1407.4856917673574
2000-08-21,1414.4462838321142
2000-08-22,1415.0770243951963
2000-08-23,1421.119099952608
2000-08-24,1426.599117014511
2000-08-25,1425.6926930566228
2000-08-28,1430.6359642645316
2000-08-29,1428.1100141582951
2000-08-30,1423.4133126751058
2000-08-31,1436.9589612521638
2000-09-01,1450.6133965565255
2000-09-04,1455.6342407092936
2000-09-05,1428.1985232660286
2000-09-06,1402.037081354843
2000-09-07,1413.095889282495
2000-09-08,1393.4569571748436
2000-09-11,1379.5116537746983
2000-09-12,1371.9357833470006
2000-09-13,1374.2532728103351
2000-09-14,1372.117904061898
2000-09-15,1353.3602487686164
2000-09-18,1332.7231562036586
2000-09-19,1351.8152650578968
2000-09-20,1353.707881401687
2000-09-21,1349.8150829776391
2000-09-22,1348.884001835279
2000-09-25,1338.6464136392517
2000-09-26,1324.5816605562632
2000-09-27,1324.4804009309155
2000-09-28,1346.719524799061
2000-09-29,1325.8237693878093
2000-10-02,1319.4315197722242
2000-10-03,1305.4125831461429
2000-10-04,1310.8302237989474
2000-10-05,1311.1245780479069
2000-10-06,1296.6960220389726
2000-10-09,1278.279622161868
2000-10-10,1265.3037000576198
2000-10-11,1243.673830492658
2000-10-12,1223.057027568606
2000-10-13,1258.056927344167
2000-10-16,1250.8869535352073
2000-10-17,1238.3596429535019
2000-10-18,1226.1747774400933
2000-10-19,1274.1818703735037
2000-10-20,1282.8037495020228
2000-10-23,1288.2630646947625
2000-10-24,1289.734273384302
2000-10-25,1267.5847089200984
2000-10-26,1276.906134567043
2000-10-27,1288.4651799546452
2000-10-30,1291.1286691803762
2000-10-31,1318.2541710953687
2000-11-01,1318.9731012822958
2000-11-02,1334.525405911844
2000-11-03,1336.4612301979635
2000-11-06,1337.6897179980924
2000-11-07,1335.8422439538228
2000-11-08,1313.4027425624986
2000-11-09,1305.6506015478394
2000-11-10,1270.193200225247
2000-11-13,1249.388502331431
2000-11-14,1285.5779113884416
2000-11-15,1296.1084454917752
2000-11-16,1273.2863856479848
2000-11-17,1277.4899045386699
2000-11-20,1252.8359956976917
2000-11-21,1255.9889825418716
2000-11-22,1232.6073694238353
2000-11-23,1232.6998362550069
2000-11-24,1254.4423103651525
2000-11-27,1265.8290647433942
2000-11-28,1247.193071530405
2000-11-29,1248.6230852613407
2000-11-30,1216.0895714887142
2000-12-01,1216.3354843119348
2000-12-04,1224.643420850806
2000-12-05,1270.4470629268849
2000-12-06,1248.5738231749906
2000-12-07,1240.6039479867497
2000-12-08,1259.3976519531489
2000-12-11,1271.3372730197045
2000-12-12,1265.383546144814
2000-12-13,1254.9134379276657
2000-12-14,1243.184475118211
2000-12-15,1213.4484652756262
2000-12-18,1213.6786602468578
2000-12-19,1203.2558156730968
2000-12-20,1168.7097415342728
2000-12-21,1168.6379870310984
2000-12-22,1199.0981307039217
2000-12-25,1199.153159020809
2000-12-26,1202.9102597555436
2000-12-27,1217.6720366597942
2000-12-28,1222.5396739294426
2000-12-29,1215.2561872151691
2001-01-01,1215.045013987982
2001-01-02,1188.6051953532758
2001-01-03,1221.5738664624428
2001-01-04,1216.0509843819498
2001-01-05,1194.0165002991048
2001-01-08,1190.9841789102852
2001-01-09,1196.2494571096877
2001-01-10,1201.5893077664177
2001-01-11,1219.4649207126033
2001-01-12,1216.6621780656378
2001-01-15,1215.8287572172003
2001-01-16,1212.8561303716642
2001-01-17,1219.2649432792493
2001-01-18,1243.0294353720137
2001-01-19,1239.797952100557
2001-01-22,1236.8906365367457
2001-01-23,1245.325227530925
2001-01-24,1244.325309955398
2001-01-25,1240.5817198791194
2001-01-26,1240.3945517437396
2001-01-29,1242.716381232402
2001-01-30,1248.4354048528003
2001-01-31,1248.8607562577643
2001-02-01,1256.8792380133248
2001-02-02,1232.7749637160352
2001-02-05,1229.6791041102108
2001-02-06,1233.393116426538
2001-02-07,1219.500703853364
2001-02-08,1207.6987670853514
2001-02-09,1189.2618713909915
2001-02-12,1200.3908834476533
2001-02-13,1189.4038344035068
2001-02-14,1187.2942884498912
2001-02-15,1198.1292726399756
2001-02-16,1176.2555968609804
2001-02-19,1175.0946992161003
2001-02-20,1154.9621642400364
2001-02-21,1141.1947101945393
2001-02-22,1131.5005187902848
2001-02-23,1124.181629858803
2001-02-26,1137.6622326732793
2001-02-27,1129.575431733979
2001-02-28,1119.265812105667
2001-03-01,1120.4291782710256
2001-03-02,1115.76372966504
2001-03-05,1121.9477595559783
2001-03-06,1135.4969660508204
2001-03-07,1135.3724597708945
2001-03-08,1134.390993683135
2001-03-09,1108.8798864427647
2001-03-12,1067.445599419443
2001-03-13,1073.1734414040548
2001-03-14,1053.2607518914522
2001-03-15,1055.991621889326
2001-03-16,1029.937993274276
2001-03-19,1042.4288186907122
2001-03-20,1027.184179095756
2001-03-21,1011.7172961960486
2001-03-22,1005.7899630357215
2001-03-23,1026.180817284026
2001-03-26,1037.542527229379
2001-03-27,1059.2634644866953
2001-03-28,1032.9388102271198
2001-03-29,1023.0342103309316
2001-03-30,1031.1321522219262
2001-04-02,1014.3837467938429
2001-04-03,983.4106071940491
2001-04-04,985.3132089412002
2001-04-05,1025.5603681183497
2001-04-06,1013.1485442707458
2001-04-09,1018.8407017048162
2001-04-10,1039.8383254101018
2001-04-11,1041.2109695563142
2001-04-12,1056.3553729459318
2001-04-13,1056.3479105615766
2001-04-16,1049.7205487506797
2001-04-17,1055.762771571207
2001-04-18,1091.7062733751789
2001-04-19,1114.674542213886
2001-04-20,1111.111569979997
2001-04-23,1093.7702691192494
2001-04-24,1081.8742340753874
2001-04-25,1095.7846673355903
2001-04-26,1098.8924324604227
2001-04-27,1114.0129135454877
2001-04-30,1118.7665448782252
2001-05-01,1131.2929965599076
2001-05-02,1136.5386004467941
2001-05-03,1117.1656355129667
2001-05-04,1130.4532996995354
2001-05-07,1131.7811217910344
2001-05-08,1132.8251850450742
2001-05-09,1123.5354048560125
2001-05-10,1124.6805171732196
2001-05-11,1116.1006211786573
2001-05-14,1110.3727620103866
2001-05-15,1115.0221739950207
2001-05-16,1141.1326855727355
2001-05-17,1149.9736135847538
2001-05-18,1152.6496342617588
2001-05-21,1168.9074701087504
2001-05-22,1164.9108364374745
2001-05-23,1147.2079640349862
2001-05-24,1149.5880116782039
2001-05-25,1139.5381525186287
2001-05-28,1140.6855064792253
2001-05-29,1129.1953443246189
2001-05-30,1109.263995288541
2001-05-31,1109.9241972818381
2001-06-01,1117.0443499944865
2001-06-04,1123.4984959486292
2001-06-05,1143.0592518321637
2001-06-06,1133.2695397610503
2001-06-07,1143.1607146059484
2001-06-08,1134.6749776628883
2001-06-11,1121.06071954977
2001-06-12,1113.9013967829037
2001-06-13,1106.7569118277872
2001-06-14,1090.7188732639765
2001-06-15,1083.1684518296925
2001-06-18,1077.443764628347
2001-06-19,1078.0811880827202
2001-06-20,1079.9138861492409
2001-06-21,1085.014677667496
2001-06-22,1076.0350255970645
2001-06-25,1075.6815709830234
2001-06-26,1074.350354422065
2001-06-27,1068.8427952427264
2001-06-28,1077.9395021301102
2001-06-29,1076.9461933004486
2001-07-02,1085.902947532538
2001-07-03,1082.2729700275313
2001-07-04,1079.386811419191
2001-07-05,1062.8427218655909
2001-07-06,1040.180082207645
2001-07-09,1046.8408650745685
2001-07-10,1035.5402766524012
2001-07-11,1034.1102042058103
2001-07-12,1055.1385000436665
2001-07-13,1060.4376821138892
2001-07-16,1050.408036102304
2001-07-17,1055.8664570834976
2001-07-18,1054.2866044599325
2001-07-19,1068.463698006892
2001-07-20,1065.3665055370675
2001-07-23,1049.9179202549585
2001-07-24,1038.7952068609045
2001-07-25,1051.7025516496888
2001-07-26,1060.6855540129418
2001-07-27,1065.1974563733688
2001-07-30,1067.362501081318
2001-07-31,1076.198185598094
2001-08-01,1084.0921661051846
2001-08-02,1089.7694428369311
2001-08-03,1082.1741905159836
2001-08-06,1071.5498956560364
2001-08-07,1071.6757344079645
2001-08-08,1055.3007982609095
2001-08-09,1053.5085291454552
2001-08-10,1058.0363444735585
2001-08-13,1062.627362594653
2001-08-14,1063.1169642797024
2001-08-15,1059.2422707084675
2001-08-16,1060.4462948174025
2001-08-17,1042.0587176937306
2001-08-20,1046.0208445689568
2001-08-21,1038.847148845969
2001-08-22,1046.839380122653
2001-08-23,1042.2799709550752
2001-08-24,1062.512646593965
2001-08-27,1059.9238774751366
2001-08-28,1044.049094904036
2001-08-29,1035.151583612002
2001-08-30,1016.6485399271934
2001-08-31,1017.6084747251381
2001-09-03,1013.5859308670606
2001-09-04,1012.5950383250204
2001-09-05,1010.1401557121247
2001-09-06,988.1971240147429
2001-09-07,976.5737784458482
2001-09-10,979.8172229047925
2001-09-11,970.8843077576789
2001-09-12,972.8202022998352
2001-09-13,973.0649123058861
2001-09-14,965.0233645632293
2001-09-17,941.1008362427115
2001-09-18,934.4724017005191
2001-09-19,921.4644352083828
2001-09-20,893.971937082825
2001-09-21,867.0202847643977
2001-09-24,894.8625568642591
2001-09-25,903.7860986071571
2001-09-26,901.2259479340254
2001-09-27,910.7930443336986
2001-09-28,929.2359095465475
2001-10-01,924.035332953688
2001-10-02,929.9372298545017
2001-10-03,945.5491356246744
2001-10-04,955.4595944455971
2001-10-05,962.9765539896543
2001-10-08,963.9047864021973
2001-10-09,957.0725768659493
2001-10-10,976.570298745951
2001-10-11,990.5510074814432
2001-10-12,989.4936131479676
2001-10-15,983.0122350489587
2001-10-16,989.9730784338863
2001-10-17,981.9034966472956
2001-10-18,972.2608932834339
2001-10-19,974.396376695115
2001-10-22,986.8773344458754
2001-10-23,987.2130976662321
2001-10-24,991.1815003356309
2001-10-25,998.1468857746918
2001-10-26,1002.7640830742578
2001-10-29,985.1995561952871
2001-10-30,968.9116275803265
2001-10-31,972.5662847081913
2001-11-01,993.1444082363852
2001-11-02,994.9973934037126
2001-11-05,1006.2481827361613
2001-11-06,1017.6898243910146
2001-11-07,1017.1563335993873
2001-11-08,1020.1601704829835
2001-11-09,1020.2904365474227
2001-11-12,1016.9955912111417
2001-11-13,1032.8913156985755
2001-11-14,1033.6252349107824
2001-11-15,1032.6453295677966
2001-11-16,1034.1818120998182
2001-11-19,1040.0157729639243
2001-11-20,1031.4313085188885
2001-11-21,1030.2913724213822
2001-11-22,1034.3766517729482
2001-11-23,1039.7641156472405
2001-11-26,1046.8857686470508
2001-11-27,1038.6221467701084
2001-11-28,1025.4845441362659
2001-11-29,1033.3867460119855
2001-11-30,1038.2030042716324
2001-12-03,1036.1060768747252
2001-12-04,1048.3794008967486
2001-12-05,1069.7030121734208
2001-12-06,1068.8203822104672
2001-12-07,1065.918285769973
2001-12-10,1050.5979319633727
2001-12-11,1046.566855898705
2001-12-12,1046.7553097048865
2001-12-13,1031.9018444325486
2001-12-14,1034.4028150978781
2001-12-17,1045.9034982355925
2001-12-18,1050.235877108564
2001-12-19,1052.7316714448812
2001-12-20,1047.7406216135246
2001-12-21,1053.0028063758327
2001-12-24,1051.8208093408584
2001-12-25,1052.4613959411672
2001-12-26,1056.415640164596
2001-12-27,1064.0761151984916
2001-12-28,1067.233925223528
2001-12-31,1061.6616243943558
2002-01-01,1061.6488869679947
2002-01-02,1063.2835396360065
2002-01-03,1070.94397975537
2002-01-04,1074.312350349172
2002-01-07,1070.0453564122502
2002-01-08,1067.9642514614673
2002-01-09,1066.3479748309194
2002-01-10,1067.1910888953619
2002-01-11,1061.3129747986954
2002-01-14,1054.914765535691
2002-01-15,1056.5774189052647
2002-01-16,1042.667436297279
2002-01-17,1049.3340344350393
2002-01-18,1042.4225536550662
2002-01-21,1041.545983051177
2002-01-22,1038.9034744757957
2002-01-23,1045.8832667852653
2002-01-24,1047.6687269205554
2002-01-25,1043.138940800767
2002-01-28,1042.9234258333204
2002-01-29,1024.767575957602
2002-01-30,1028.930845088095
2002-01-31,1042.7107126124984
2002-02-01,1042.3217236711685
2002-02-04,1029.2418612040046
2002-02-05,1025.1510515244483
2002-02-06,1022.7903357603531
2002-02-07,1017.2108671449556
2002-02-08,1025.4032382815499
2002-02-11,1037.9076533104858
2002-02-12,1038.7736307159041
2002-02-13,1046.3799750153876
2002-02-14,1048.1049151516468
2002-02-15,1043.329560205605
2002-02-18,1041.3048147529944
2002-02-19,1026.6228400022194
2002-02-20,1032.960598824115
2002-02-21,1026.2005059020785
2002-02-22,1031.9369146565416
2002-02-25,1040.97029554891
2002-02-26,1042.0839121467247
2002-02-27,1048.106226471479
2002-02-28,1044.7867253218576
2002-03-01,1062.4895234921253
2002-03-04,1078.8568938910635
2002-03-05,1070.5968274479376
2002-03-06,1081.3176944544414
2002-03-07,1081.4407265256755
2002-03-08,1086.4820431808894
2002-03-11,1089.1684517158844
2002-03-12,1085.0356672431237
2002-03-13,1080.8569370592456
2002-03-14,1080.9804435081169
2002-03-15,1087.793517394179
2002-03-18,1087.4876868896586
2002-03-19,1091.528881275207
2002-03-20,1079.154457922253
2002-03-21,1079.4066934359296
2002-03-22,1078.2668767884907
2002-03-25,1066.88715408924
2002-03-26,1070.2199543155657
2002-03-27,1073.8826318323377
2002-03-28,1079.7364920677353
2002-03-29,1079.6161430595873
2002-04-01,1082.2071352467358
2002-04-02,1076.4510677393953
2002-04-03,1067.99748011173
2002-04-04,1060.85366942765
2002-04-05,1056.53194581188
2002-04-08,1053.9227127218728
2002-04-09,1049.757787996389
2002-04-10,1059.978613700383
2002-04-11,1044.298633408489
2002-04-12,1048.0981967964628
2002-04-15,1048.3272553709426
2002-04-16,1064.711297091532
2002-04-17,1062.5348197534813
2002-04-18,1064.3800431149587
2002-04-19,1063.647440742068
2002-04-22,1053.295239149805
2002-04-23,1048.0646000391193
2002-04-24,1042.4132081559874
